S.No,HS,AS,CT,NC,TLD,ALD,MD,TLA,ALA,MLA,TLC,ALC,MLC,TDO,MO,MiC,MaC,LOC,CC,CA,CE,SC,CLOC,CD,NL,DIT,CBO,RFC,LCOM,NOC,CBOI,TNM,TNPM,TNLM,TNS,TNG,TNA,TestCount,CS,JC,SD,JW,DL,LCS,NG
242,0.0074,0.0009,56.0,8,59,7.375,48,107,13.375,48,166,20.75,96,3,0.75,2,1,22.0,8.0,4.0,0.0,12.0,6.0,0.214286,3.0,3.0,2.0,2.0,0.0,2.0,4.0,21.0,20.0,2.0,4.0,4.0,7.0,0,0.0,0.08823529411764706,0.16216216216216217,0.6157204508781433,747.0,864.0,0.1866527795791626
243,0.0003,0.0036,3.333333333333333,8,39,4.875,31,70,8.75,31,109,13.625,62,3,0.5,2,1,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,3.0,19.0,18.0,1.0,2.0,4.0,5.0,1,0.01022870973811674,0.1140819964349376,0.2048,0.5882315039634705,1212.0,1302.0,0.13799035549163818
244,0.0540,0.0037,1034.8880952380953,34,453,13.323529411764707,170,697,20.5,170,1150,33.8235294117647,340,2,0.9705882352941176,2,0,201.0,30.0,4.0,26.0,113.0,36.0,0.2239767,5.0,3.0,22.0,39.0,2.0,0.0,4.0,34.0,24.0,16.0,3.0,5.0,16.0,1,0.0,0.10550458715596331,0.1908713692946058,0.5912804007530212,1064.0,1180.0,0.14903473854064941
245,0.0328,0.0003,0.0,11,81,7.363636363636363,34,177,16.09090909090909,126,258,23.454545454545453,126,2,0.9090909090909091,1,1,46.0,7.0,0.0,7.0,20.0,8.0,0.148148,1.0,0.0,11.0,11.0,1.0,0.0,0.0,5.0,2.0,5.0,1.0,0.0,9.0,0,0.0,0.06962025316455696,0.1301775147928994,0.6814156174659729,265.0,357.0,0.24653738737106323
246,0.0010,0.0055,554.2095238095238,18,148,8.222222222222221,76,224,12.444444444444445,79,372,20.666666666666668,152,4,0.4444444444444444,4,0,21.0,6.0,21.0,0.0,5.0,23.0,0.522727,0.0,2.0,5.0,6.0,1.0,9.0,17.0,19.0,18.0,6.0,2.0,4.0,5.0,0,0.0,0.07169811320754717,0.13380281690140844,0.6073005795478821,286.0,323.0,0.1745152473449707
247,0.0311,0.0016,0.5,5,36,7.2,33,69,13.8,33,105,21.0,66,3,0.6,2,1,15.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0,0.008970098525862726,0.10408432147562582,0.18854415274463007,0.5420531630516052,3876.0,3915.0,0.05824202299118042
248,0.0046,0.0032,4.333333333333334,5,54,10.8,51,105,21.0,51,159,31.8,102,3,0.6,2,1,19.0,4.0,3.0,0.0,8.0,8.0,0.296296,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,1,9.432235236436189E-4,0.07932011331444759,0.14698162729658792,0.6946082711219788,280.0,419.0,0.21329641342163086
249,0.0468,0.0018,3.8333333333333335,5,92,18.4,89,181,36.2,89,273,54.6,178,3,0.6,2,1,45.0,9.0,2.0,3.0,27.0,15.0,0.25,4.0,0.0,3.0,6.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,4.0,1,0.0,0.0891089108910891,0.16363636363636364,0.6727585196495056,411.0,565.0,0.25
250,0.0326,0.0016,1.0,6,49,8.166666666666666,45,94,15.666666666666666,45,143,23.833333333333332,90,3,0.6666666666666666,2,1,25.0,6.0,1.0,0.0,11.0,1.0,0.0384615,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,0,0.006828497389768068,0.1116951379763469,0.20094562647754138,0.5419523119926453,3165.0,3217.0,0.07023602724075317
251,0.0468,0.0032,7.333333333333333,6,98,16.333333333333332,94,192,32.0,94,290,48.333333333333336,188,3,0.6666666666666666,2,1,57.0,13.0,3.0,1.0,31.0,7.0,0.109375,2.0,0.0,1.0,7.0,1.0,0.0,3.0,6.0,5.0,6.0,0.0,1.0,3.0,1,0.0074173140502226745,0.10666666666666667,0.1927710843373494,0.6258211731910706,450.0,592.0,0.23455756902694702
252,0.0318,0.0062,717.1333333333333,2,107,53.5,107,107,53.5,107,214,107.0,107,1,1.0,0,1,40.0,8.0,11.0,4.0,15.0,32.0,0.444444,2.0,0.0,7.0,8.0,1.0,0.0,6.0,4.0,3.0,4.0,0.0,2.0,3.0,1,0.0,0.0892018779342723,0.16379310344827586,0.5960105061531067,817.0,947.0,0.1876208782196045
253,0.0019,0.0003,0.0,5,5,1.0,2,45,9.0,41,50,10.0,41,3,0.6,2,1,12.0,2.0,0.0,0.0,3.0,9.0,0.428571,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0017875313884721804,0.125,0.2222222222222222,0.5810722708702087,1017.0,1118.0,0.16719621419906616
254,0.0184,0.0006,208.58333333333331,14,64,4.571428571428571,41,112,8.0,41,176,12.571428571428571,82,3,0.5,3,0,12.0,1.0,2.0,2.0,6.0,7.0,0.368421,0.0,0.0,8.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.008245985507670363,0.0921409214092141,0.1687344913151365,0.6588547229766846,435.0,583.0,0.23979592323303223
255,0.0272,0.0046,64.51450655460701,7,6,0.8571428571428571,1,105,15.0,66,111,15.857142857142858,67,3,0.7142857142857143,2,1,53.0,11.0,4.0,1.0,19.0,15.0,0.220588,2.0,0.0,1.0,5.0,2.0,0.0,4.0,4.0,3.0,4.0,0.0,1.0,3.0,0,0.03860911471766844,0.08628318584070796,0.15885947046843177,0.641680896282196,613.0,757.0,0.20391416549682617
256,0.0186,0.0036,133.41666666666669,10,51,5.1,42,96,9.6,42,147,14.7,84,4,0.4,4,0,16.0,5.0,4.0,0.0,7.0,6.0,0.272727,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0,0.034611933957830826,0.09240246406570841,0.16917293233082706,0.6181804537773132,809.0,936.0,0.18217432498931885
257,0.0260,0.0037,375.99999999999994,13,147,11.307692307692308,67,350,26.923076923076923,176,497,38.23076923076923,176,3,0.8461538461538461,2,1,91.0,23.0,12.0,0.0,49.0,65.0,0.416667,1.0,0.0,0.0,11.0,1.0,0.0,7.0,11.0,8.0,11.0,1.0,4.0,4.0,1,0.02422009099279853,0.09904761904761905,0.18024263431542462,0.6033764481544495,959.0,1077.0,0.1577833890914917
258,0.0334,0.0050,1.0,4,9,2.25,6,74,18.5,64,83,20.75,64,3,0.5,0,3,27.0,10.0,10.0,0.0,20.0,11.0,0.289474,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1,0.007067855970140595,0.10044642857142858,0.18255578093306288,0.6234202980995178,684.0,805.0,0.20372462272644043
259,0.0010,0.0003,0.0,2,0,0.0,0,27,13.5,14,27,13.5,14,2,0.5,0,2,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,14.0,13.0,1.0,1.0,3.0,4.0,0,0.018720109811166334,0.09111111111111111,0.1670061099796334,0.671551525592804,513.0,640.0,0.2387518286705017
260,0.0040,0.0009,4.833333333333333,6,42,7.0,39,81,13.5,39,123,20.5,78,2,0.8333333333333334,1,1,13.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,0,5.886017918758338E-4,0.09074410163339383,0.16638935108153077,0.5851021409034729,1359.0,1452.0,0.13374614715576172
261,0.0231,0.0051,12.476190476190474,6,51,8.5,48,99,16.5,48,150,25.0,96,2,0.8333333333333334,1,1,21.0,4.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,2.0,1.0,1,0.0,0.09003215434083602,0.16519174041297935,0.6390366554260254,490.0,640.0,0.23655915260314941
262,0.0357,0.0021,62.89999999999999,15,86,5.733333333333333,49,150,10.0,49,236,15.733333333333333,98,3,0.8666666666666667,2,1,37.0,10.0,1.0,7.0,18.0,3.0,0.075,2.0,0.0,9.0,11.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0,6.356119888238632E-4,0.08241758241758242,0.15228426395939088,0.6852073073387146,372.0,509.0,0.24402391910552979
263,0.0464,0.0060,6.783333333333333,8,30,3.75,26,111,13.875,31,141,17.625,52,4,0.625,3,1,53.0,9.0,16.0,1.0,18.0,11.0,0.211538,2.0,0.0,1.0,7.0,4.0,0.0,6.0,8.0,8.0,8.0,0.0,0.0,3.0,0,0.017357292081759255,0.1190893169877408,0.21283255086071987,0.5771257281303406,1404.0,1496.0,0.12522578239440918
264,0.0373,0.0092,900.9295518207285,22,241,10.954545454545455,162,378,17.181818181818183,162,619,28.136363636363637,324,4,0.6363636363636364,4,0,67.0,18.0,84.0,7.0,24.0,22.0,0.247191,2.0,2.0,6.0,19.0,1.0,20.0,52.0,25.0,23.0,12.0,2.0,6.0,10.0,1,3.1731958195490743E-4,0.08,0.14814814814814814,0.6529529094696045,477.0,617.0,0.22578126192092896
265,0.0185,0.0019,44.24285714285715,11,66,6.0,36,543,49.36363636363637,206,609,55.36363636363637,206,4,0.7272727272727273,3,1,164.0,36.0,14.0,20.0,77.0,61.0,0.341737,2.0,3.0,10.0,43.0,2.0,2.0,6.0,48.0,42.0,24.0,5.0,12.0,20.0,1,0.01460997080765612,0.09404388714733543,0.17191977077363896,0.6233509182929993,655.0,793.0,0.18614459037780762
266,0.0294,0.0036,720.0357142857147,22,218,9.909090909090908,125,363,16.5,125,581,26.40909090909091,250,4,0.8636363636363636,4,0,80.0,17.0,3.0,5.0,35.0,19.0,0.191919,2.0,1.0,6.0,15.0,1.0,0.0,1.0,10.0,8.0,10.0,0.0,4.0,9.0,1,0.0,0.08288770053475936,0.15308641975308643,0.6814882159233093,428.0,575.0,0.22340422868728638
267,0.0233,0.0077,992.4523809523811,24,255,10.625,93,375,15.625,93,630,26.25,186,3,0.8333333333333334,3,0,49.0,11.0,11.0,12.0,21.0,32.0,0.395062,1.0,4.0,7.0,19.0,1.0,0.0,10.0,44.0,35.0,7.0,7.0,10.0,16.0,1,6.943626776911163E-4,0.09111617312072894,0.16701461377870563,0.6637535691261292,464.0,599.0,0.232899010181427
268,0.0362,0.0704,4665.500284900287,38,252,6.631578947368421,117,496,13.052631578947368,117,748,19.68421052631579,234,5,0.6052631578947368,5,0,115.0,34.0,87.0,4.0,46.0,52.0,0.311377,2.0,2.0,7.0,26.0,2.0,7.0,61.0,22.0,19.0,22.0,2.0,9.0,9.0,1,5.025714827287053E-4,0.08029197080291971,0.14864864864864866,0.6855342984199524,258.0,363.0,0.2742382287979126
269,0.0254,0.0157,727.3778711484593,36,526,14.61111111111111,273,749,20.805555555555557,273,1275,35.416666666666664,546,7,0.6388888888888888,7,0,107.0,25.0,20.0,13.0,55.0,73.0,0.405556,3.0,4.0,6.0,24.0,1.0,1.0,18.0,48.0,39.0,11.0,8.0,9.0,16.0,1,0.0,0.0707395498392283,0.13213213213213212,0.6223634481430054,371.0,531.0,0.2549406886100769
270,0.0010,0.0055,134.22380952380954,10,102,10.2,82,184,18.4,82,286,28.6,164,3,0.7,2,1,49.0,14.0,38.0,0.0,14.0,0.0,0.0,0.0,2.0,3.0,14.0,1.0,9.0,29.0,26.0,25.0,14.0,5.0,8.0,8.0,0,4.6235211239529383E-4,0.09505703422053231,0.1736111111111111,0.5943434238433838,934.0,1052.0,0.16579633951187134
271,0.0215,0.0039,565.1979039479032,4,9,2.25,4,64,16.0,60,73,18.25,60,2,0.75,0,2,14.0,4.0,7.0,2.0,5.0,17.0,0.548387,2.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,1,0.0034441884195893,0.09138381201044386,0.1674641148325359,0.6851155161857605,339.0,493.0,0.24782609939575195
272,0.0004,0.0021,17.0,6,32,5.333333333333333,29,61,10.166666666666666,29,93,15.5,58,2,0.8333333333333334,1,1,9.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0,0.03928595193267547,0.1073558648111332,0.19389587073608616,0.5459011793136597,4655.0,4695.0,0.0502815842628479
273,0.0182,0.0019,0.0,2,0,0.0,0,34,17.0,21,34,17.0,21,2,0.5,0,2,12.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,1,0.02131509406473071,0.10998552821997105,0.1981747066492829,0.5497177243232727,2666.0,2738.0,0.07732653617858887
274,0.0013,0.0006,42.5,5,4,0.8,2,34,6.8,13,38,7.6,13,2,0.8,1,1,5.0,2.0,2.0,0.0,1.0,5.0,0.5,1.0,2.0,2.0,1.0,1.0,3.0,3.0,15.0,13.0,1.0,1.0,4.0,3.0,0,0.07905678092869611,0.05905511811023622,0.11152416356877323,0.5881043076515198,297.0,317.0,0.1481994390487671
275,0.0378,0.0032,331.1595238095238,15,201,13.4,157,340,22.666666666666668,157,541,36.06666666666667,314,2,0.9333333333333333,1,1,67.0,18.0,62.0,7.0,24.0,24.0,0.263736,2.0,2.0,6.0,19.0,1.0,4.0,34.0,25.0,23.0,12.0,2.0,6.0,10.0,1,2.6093632235892067E-4,0.08765432098765433,0.1611804767309875,0.539035975933075,3514.0,3565.0,0.0604395866394043
276,0.0002,0.0010,15.5,7,7,1.0,2,33,4.714285714285714,25,40,5.714285714285714,25,2,0.8571428571428571,1,1,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,38.0,30.0,1.0,5.0,8.0,13.0,1,0.0,0.06209150326797386,0.11692307692307692,0.6502566933631897,268.0,381.0,0.2340720295906067
277,0.0001,0.0019,2.0,4,2,0.5,1,40,10.0,25,42,10.5,25,2,0.75,0,2,14.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,7.0,7.0,3.0,0.0,0.0,3.0,1,0.010915148656687402,0.10230547550432277,0.18562091503267975,0.5529970526695251,2396.0,2473.0,0.08221226930618286
278,0.0018,0.0015,5.666666666666666,7,41,5.857142857142857,37,78,11.142857142857142,37,119,17.0,74,4,0.5714285714285714,3,1,12.0,3.0,2.0,0.0,3.0,5.0,0.294118,0.0,0.0,0.0,3.0,0.0,0.0,19.0,3.0,3.0,3.0,0.0,0.0,1.0,0,0.0,0.0572289156626506,0.10826210826210826,0.645449161529541,431.0,574.0,0.21781307458877563
279,0.0021,0.0027,63.0,8,60,7.5,48,107,13.375,48,167,20.875,96,2,0.875,1,1,23.0,6.0,11.0,0.0,7.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,4.0,9.0,19.0,18.0,5.0,2.0,4.0,5.0,0,3.424313780962321E-4,0.08310991957104558,0.15346534653465346,0.6533958315849304,485.0,629.0,0.21451103687286377
280,0.0150,0.0037,68.16666666666667,8,136,17.0,125,261,32.625,125,397,49.625,250,3,0.625,2,1,75.0,20.0,8.0,3.0,30.0,10.0,0.117647,1.0,2.0,3.0,17.0,1.0,0.0,5.0,27.0,26.0,14.0,6.0,5.0,10.0,1,0.007028202630004426,0.1009009009009009,0.18330605564648117,0.5650172233581543,1847.0,1918.0,0.0997171401977539
281,0.0342,0.0036,5.0,3,1,0.3333333333333333,1,43,14.333333333333334,29,44,14.666666666666666,29,2,0.6666666666666666,0,2,22.0,6.0,9.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,12.0,2.0,1.0,2.0,0.0,0.0,1.0,1,0.007559338209863169,0.10307692307692308,0.18688981868898186,0.5452795028686523,3067.0,3124.0,0.06960523128509521
282,0.0247,0.0052,20.7,9,103,11.444444444444445,69,152,16.88888888888889,69,255,28.333333333333332,138,2,0.8888888888888888,1,1,22.0,3.0,7.0,0.0,8.0,7.0,0.241379,0.0,1.0,1.0,3.0,2.0,1.0,8.0,4.0,3.0,3.0,0.0,0.0,2.0,1,0.02937457563298953,0.12740384615384615,0.2260127931769723,0.590129554271698,1177.0,1281.0,0.1347241997718811
283,0.0182,0.0134,4.0,7,49,7.0,39,88,12.571428571428571,39,137,19.571428571428573,78,2,0.8571428571428571,1,1,13.0,3.0,13.0,0.0,3.0,6.0,0.315789,0.0,0.0,0.0,3.0,1.0,10.0,19.0,3.0,3.0,3.0,1.0,1.0,2.0,1,3.470860744933156E-4,0.10772357723577236,0.1944954128440367,0.6526506543159485,640.0,769.0,0.20983213186264038
284,0.0185,0.0038,24.95,7,99,14.142857142857142,48,147,21.0,74,246,35.142857142857146,96,2,0.8571428571428571,1,1,19.0,5.0,5.0,2.0,8.0,8.0,0.296296,2.0,2.0,3.0,5.0,1.0,0.0,5.0,7.0,6.0,3.0,0.0,0.0,2.0,1,0.0,0.0782312925170068,0.14511041009463724,0.6888461709022522,362.0,511.0,0.2640562057495117
285,0.0163,0.0003,0.0,11,106,9.636363636363637,89,195,17.727272727272727,89,301,27.363636363636363,178,3,0.6363636363636364,2,1,41.0,7.0,0.0,9.0,22.0,9.0,0.18,1.0,3.0,5.0,11.0,2.0,0.0,0.0,20.0,16.0,2.0,1.0,6.0,15.0,0,0.048489413883305486,0.11776061776061776,0.21070811744386875,0.6483175754547119,664.0,768.0,0.21592211723327637
286,0.0145,0.0012,141.5,9,17,1.8888888888888888,6,148,16.444444444444443,119,165,18.333333333333332,119,4,0.6666666666666666,3,1,61.0,13.0,9.0,10.0,27.0,28.0,0.314607,1.0,2.0,5.0,21.0,2.0,3.0,6.0,25.0,24.0,11.0,3.0,7.0,9.0,0,0.008225153726305971,0.12343096234309624,0.21973929236499068,0.6325229406356812,724.0,838.0,0.1960257887840271
287,0.0100,0.0024,125.33333333333334,20,207,10.35,60,386,19.3,261,593,29.65,261,5,0.6,5,0,115.0,24.0,20.0,12.0,58.0,17.0,0.128788,2.0,3.0,7.0,22.0,2.0,2.0,6.0,34.0,27.0,10.0,3.0,9.0,14.0,0,0.018437938232090913,0.09660297239915075,0.17618586640851888,0.5410768389701843,4685.0,4716.0,0.05154538154602051
288,0.0190,0.0026,7.5,5,10,2.0,7,55,11.0,42,65,13.0,42,3,0.6,2,1,18.0,6.0,5.0,0.0,6.0,6.0,0.25,1.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.0031916613780580776,0.12878787878787878,0.22818791946308725,0.6794874668121338,344.0,485.0,0.23355263471603394
289,0.0001,0.0003,0.0,13,49,3.769230769230769,15,116,8.923076923076923,78,165,12.692307692307692,78,5,0.38461538461538464,5,0,33.0,9.0,0.0,8.0,14.0,15.0,0.3125,2.0,3.0,3.0,12.0,1.0,0.0,0.0,28.0,27.0,4.0,4.0,8.0,10.0,0,0.0019041558709291257,0.09775967413441955,0.17810760667903525,0.6569405198097229,615.0,744.0,0.2119901180267334
290,0.0178,0.0082,38.53333333333333,9,52,5.777777777777778,39,147,16.333333333333332,129,199,22.11111111111111,129,4,0.4444444444444444,4,0,35.0,9.0,18.0,5.0,13.0,35.0,0.5,1.0,3.0,2.0,11.0,1.0,0.0,4.0,30.0,29.0,6.0,5.0,9.0,11.0,1,0.008915843289728977,0.08223684210526316,0.1519756838905775,0.6757552027702332,260.0,377.0,0.2590027451515198
291,0.0136,0.0003,0.0,8,51,6.375,25,164,20.5,140,215,26.875,140,3,0.5,2,1,50.0,11.0,0.0,6.0,25.0,28.0,0.358974,1.0,3.0,2.0,11.0,1.0,0.0,0.0,29.0,27.0,5.0,4.0,8.0,11.0,0,0.013770024066608853,0.11,0.1981981981981982,0.6628093719482422,463.0,599.0,0.23798078298568726
292,0.0136,0.0010,147.0,10,30,3.0,16,171,17.1,118,201,20.1,118,4,0.7,3,1,85.0,23.0,2.0,1.0,48.0,20.0,0.190476,8.0,2.0,11.0,5.0,2.0,0.0,2.0,17.0,16.0,4.0,1.0,4.0,11.0,0,0.0,0.07046070460704607,0.13164556962025317,0.6591903567314148,440.0,580.0,0.24036848545074463
293,0.0182,0.0007,0.1111111111111111,5,4,0.8,1,32,6.4,28,36,7.2,28,3,0.6,2,1,6.0,1.0,0.0,0.0,1.0,5.0,0.454545,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.08,0.14814814814814814,0.7250891194119018,246.0,359.0,0.3005540370941162
294,0.0182,0.0007,0.1111111111111111,6,18,3.0,9,46,7.666666666666667,23,64,10.666666666666666,23,3,0.6666666666666666,2,1,6.0,1.0,0.0,0.0,1.0,5.0,0.454545,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.003643836566515186,0.10084033613445378,0.183206106870229,0.5480000376701355,3256.0,3301.0,0.06886899471282959
295,0.0182,0.0007,0.1111111111111111,5,10,2.0,7,40,8.0,27,50,10.0,27,3,0.6,2,1,6.0,1.0,0.0,0.0,1.0,8.0,0.571429,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.01863825286499061,0.0933572710951526,0.17077175697865354,0.5903519988059998,1178.0,1287.0,0.14627283811569214
296,0.0182,0.0007,0.1111111111111111,5,9,1.8,6,37,7.4,24,46,9.2,24,3,0.6,2,1,6.0,1.0,0.0,0.0,1.0,6.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.011119144601747543,0.11242603550295859,0.20212765957446807,0.6406360268592834,733.0,848.0,0.208376944065094
297,0.0182,0.0007,0.1111111111111111,5,10,2.0,7,39,7.8,26,49,9.8,26,3,0.6,2,1,6.0,1.0,0.0,0.0,1.0,6.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.06224066390041494,0.1171875,0.569669783115387,315.0,326.0,0.10526317358016968
298,0.0182,0.0007,0.1111111111111111,6,12,2.0,7,41,6.833333333333333,28,53,8.833333333333334,28,3,0.5,1,2,7.0,1.0,0.0,0.0,1.0,5.0,0.416667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.007389821947427207,0.11413043478260869,0.2048780487804878,0.7236018508362273,298.0,435.0,0.2135416865348816
299,0.0182,0.0007,0.1111111111111111,3,3,1.0,2,34,11.333333333333334,32,37,12.333333333333334,32,2,0.6666666666666666,0,2,6.0,1.0,0.0,0.0,1.0,8.0,0.571429,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.006159020004623019,0.09718670076726342,0.17715617715617715,0.6459450125694275,505.0,633.0,0.23020529747009277
300,0.0182,0.0007,0.1111111111111111,4,4,1.0,2,37,9.25,34,41,10.25,34,2,0.75,0,2,6.0,1.0,0.0,0.0,1.0,8.0,0.571429,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.06535947712418301,0.12269938650306748,0.6514574885368347,265.0,375.0,0.24099725484848022
301,0.0409,0.0016,15.0,5,3,0.6,1,72,14.4,56,75,15.0,56,3,0.6,2,1,44.0,11.0,6.0,0.0,34.0,2.0,0.0434783,2.0,0.0,0.0,5.0,5.0,0.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,1,0.005715021274961846,0.10858585858585859,0.1958997722095672,0.6290053725242615,549.0,690.0,0.2145804762840271
302,0.0205,0.0160,30.42146464646465,3,48,16.0,47,48,16.0,42,96,32.0,47,1,1.0,0,1,22.0,5.0,0.0,1.0,10.0,1.0,0.0434783,1.0,3.0,2.0,4.0,1.0,0.0,11.0,20.0,19.0,3.0,1.0,3.0,7.0,1,0.0072512889688874736,0.11290322580645161,0.2028985507246377,0.7176339701586163,300.0,439.0,0.21134018898010254
303,0.0010,0.0024,119.64570707070705,8,18,2.25,13,61,7.625,22,79,9.875,22,2,0.875,1,1,16.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,19.0,18.0,4.0,1.0,3.0,5.0,0,4.4905044280881077E-4,0.09344490934449093,0.17091836734693877,0.5448595881462097,3060.0,3108.0,0.07342034578323364
304,0.0105,0.0018,8.5,5,7,1.4,4,166,33.2,160,173,34.6,160,2,0.8,1,1,101.0,21.0,1.0,3.0,60.0,14.0,0.121739,1.0,0.0,4.0,14.0,2.0,0.0,1.0,11.0,4.0,11.0,0.0,1.0,3.0,1,0.009788832413716099,0.0994671403197158,0.18093699515347333,0.5569589734077454,2256.0,2325.0,0.08994501829147339
305,0.0221,0.0057,306.0833333333333,7,13,1.8571428571428572,8,177,25.285714285714285,120,190,27.142857142857142,120,2,0.8571428571428571,1,1,91.0,28.0,12.0,6.0,41.0,27.0,0.228814,2.0,3.0,3.0,22.0,2.0,1.0,10.0,33.0,28.0,16.0,4.0,5.0,8.0,1,5.62204669936428E-4,0.08955223880597014,0.1643835616438356,0.7026817224032331,292.0,428.0,0.18282550573349
306,0.0001,0.0006,2.0,4,2,0.5,1,40,10.0,25,42,10.5,25,2,0.75,0,2,11.0,3.0,2.0,0.0,2.0,3.0,0.214286,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0665083135391924,0.12472160356347439,0.6486484408378601,665.0,785.0,0.21640092134475708
307,0.0002,0.0036,1.5,6,6,1.0,2,35,5.833333333333333,27,41,6.833333333333333,27,2,0.8333333333333334,1,1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,2.0,20.0,19.0,3.0,1.0,3.0,5.0,1,0.0020684010272200007,0.09603340292275574,0.17523809523809525,0.5874416828155518,946.0,1068.0,0.16524338722229004
308,0.0118,0.0018,17.5,6,17,2.8333333333333335,10,111,18.5,95,128,21.333333333333332,95,2,0.8333333333333334,1,1,50.0,9.0,1.0,3.0,27.0,7.0,0.122807,1.0,3.0,3.0,10.0,1.0,0.0,2.0,24.0,19.0,7.0,1.0,3.0,9.0,1,0.003238194483598425,0.0743801652892562,0.13846153846153847,0.7030446007641399,288.0,433.0,0.18975067138671875
309,0.0010,0.0016,154.1875,13,150,11.538461538461538,68,218,16.76923076923077,111,368,28.307692307692307,136,4,0.46153846153846156,4,0,20.0,6.0,9.0,0.0,5.0,21.0,0.512195,0.0,2.0,3.0,6.0,1.0,4.0,13.0,19.0,18.0,6.0,2.0,4.0,5.0,0,0.0,0.07871720116618076,0.14594594594594595,0.6718195080757141,315.0,451.0,0.2319711446762085
310,0.0447,0.0076,36.116666666666674,13,197,15.153846153846153,166,372,28.615384615384617,166,569,43.76923076923077,332,3,0.6923076923076923,2,1,97.0,26.0,21.0,0.0,61.0,44.0,0.312057,2.0,0.0,0.0,11.0,1.0,0.0,13.0,11.0,10.0,11.0,0.0,1.0,5.0,1,0.015901808553518536,0.12359550561797752,0.22,0.5536038279533386,2350.0,2418.0,0.0848197340965271
311,0.0004,0.0048,28.076190476190476,5,5,1.0,2,28,5.6,24,33,6.6,24,3,0.6,2,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,25.0,23.0,1.0,2.0,6.0,10.0,1,0.00545873326795863,0.11716621253405994,0.2097560975609756,0.6296789646148682,578.0,727.0,0.21437996625900269
